word,count
सीनाजोरी,1
कल्लोल,1
पसीज,1
मजबूरी,1
"रहेगा!""",1
हैं।ड्राको:ड्राको,1
"Mandla,",1
मसरूफ़,1
भागा.फिर,1
नहीं&nbsp;लगता,1
पड़ता.अगर,1
पकती,1
पालूँगी,1
"था।""मैंने",1
अंगुलियां,1
तिकोनी?एक,1
पर&nbsp;ध्यान,1
चमोली,1
|&nbsp,1
&nbsp;मालूम,1
विशव,1
जुड़वा,1
कमरबंद,1
प्रकाशित&nbsp;,1
हुई&nbsp;वह,1
"धीमे-धीमे,",1
गूटर,1
धप !,1
"हैं।""&nbsp;",1
५८४,1
"हटिये,”",1
"मुसकुराता,",1
खोजूँ?,1
दौड़ाई.,1
,1
कहां—कहां&nbsp;&nbsp;नहीं,1
छुपीं।,1
दिया।“जब,1
रेखागणित,1
किंचित,1
"छूआ,",1
मैं2,1
गए।दिव्या,1
मैं?,1
चौड़ाते,1
लगे।   ,1
करेगा?&nbsp;लेकिन,1
संयमित,1
(b),1
"""अम्मी",1
"""अम्मू",1
हटाकर,1
गया।और,1
"चिलोर,",1
"‘अ...अ,",1
२१०इस,1
खोलिए&nbsp;और,1
75,1
"“पर,",1
घना।,1
श्री!”श्री,1
अभिमानी!,1
"धर्मों,",1
"कूड़ा-कड़कट,",1
ख़ुराक!,1
&nbsp;Three,1
"लड़के&nbsp;बोले,""",1
वड़ाः,1
एक..एक...लोरिस,1
होंगी!),1
‘डिलीवरी-बॉय’,1
कितने?,1
कस्तूरबा,1
अपनी&nbsp;कुर्सी&nbsp;पर,1
बौनों,1
क्रेयॉन,1
&nbsp;&nbsp;&nbsp;&nbsp;“ठीक,1
किया।लेकिन,1
। ,1
‘पांडीकोक्क’,1
"–धम,",1
फ़ारिग़,1
7),1
नहीं।&nbsp;,1
मैं|,1
महिने,1
&nbsp;पेड़,1
हॉवर्ड,1
बिचारा,1
की।यह,1
थर्रर!,1
सादत,1
जतायी.....,1
नसीहत।,1
कठोर!,1
हूँ।मेरे,1
फ़ुस्फ़ुसाई।कुर्सी,1
कुछ.,1
"सुंदर,”",1
में&nbsp;जानकारी,1
"है!""हाथी",1
व्हेल!गर्मी,1
व्हूऊऊऊ...जंगल,1
करेंगें।”,1
छूड़ा,1
पूछा।&nbsp;‘‘मेरे,1
जानेगा?”दिव्या,1
"शोर,",1
‘हैप्पी,1
वो&nbsp;,1
करवाया।,1
महक।”मीरा,1
ढोल।,1
"चला&nbsp;गया,",1
बहुतों,1
"भूल,",1
अररे!!'पेड़,1
निफूाण,1
एस.,1
(Collage),1
एस),1
इक्छा,1
पर!&nbsp;फिर,1
जाएगा?मगर,1
छड़ियाँ,1
ख़याली,1
पचड़े,1
छिड़क,1
गीलें,1
नही...&nbsp;,1
मौका...”,1
खाई.सभी,1
रखे.३-,1
हैरिएट,1
तरकीब&nbsp;सूझि।सबसे,1
शर्मिन्दा,1
बोले।&nbsp;उन्होंने,1
हम'जब,1
“भैया,1
"चमकीली,",1
हों।&nbsp;,1
स्पॉटलाइट,1
आदत।,1
"उसके&nbsp;पापा&nbsp;थे।""पापा!,""पापा",1
पूछा.&nbsp,1
राम.------------,1
"है।किट-कट,",1
क्या!?!,1
ली।गाँधी,1
"शायद।""""अरे",1
​निकालेगा,1
ढूँढ-ढूँढ,1
को&nbsp;हुआ,1
चिमगादड़ों,1
नाव.,1
"कर!""",1
"दी""",1
“आजकल,1
है।केतकी,1
पड़ी।&nbsp;पेड़,1
"भात,",1
सर्दी…,1
सूझी!”,1
"बच्चों?"",",1
हैं।&nbsp;“ज़रा,1
क्षमायाचना,1
वृतांत,1
मस्तिष्क&nbsp;भी,1
गया&nbsp;है,1
छाये।,1
अकेलापन?,1
मोटावाला,1
टाँगना,1
सुविधाओं,1
ट्वाँग-ट्वाँग-टोइंग!,1
&nbsp;सिर,1
चुके।,1
में&nbsp;इंसान&nbsp;देखकर,1
धुम!,1
पोसकर,1
खुलती,1
फूली&nbsp;न,1
ऑफिस),1
चोर&nbsp;,1
(Louis,1
दोस्त&nbsp;,1
मैली,1
﻿अपने,1
?४-,1
अट्ठारह,1
&nbsp;            ''ब्रूसली,1
"मिलो,",1
है।“3/4,1
“परेशानी?,1
”बिन्दा,1
बिन्दू,1
थी।&nbsp;यह,1
कमाते,1
चिढ,1
मेगा,1
था-एक-एक,1
ख़रीद,1
"नन्हे,",1
से!और,1
"बोला,&nbsp;“वाँ...",1
जाएगा.&nbsp;,1
अनारदाना,1
"""पहले",1
मार्स,1
कहने?तुमने,1
"""उभयचरों",1
हेनरी,1
गलियाँ,1
'आदु,1
"पक्की,”",1
चहचहाए,1
&nbsp;22,1
"समय?"".",1
फुलवारी,1
"नहीं&nbsp;होगी??""",1
बोलेगी,1
ठहरा-ठहरा,1
कराएँगी।,1
सींचें।,1
इलाक़ों,1
चकत्ते,1
Prasad,1
नदारद,1
कीं।यह,1
चहरों,1
"जा,’",1
(वी-आर),1
ताजे,1
साँप&nbsp;जैसे,1
गिने-चुने,1
थकती।,1
"जर्मनी,",1
चाहता!,1
खेलेगा,1
“सच?”,1
नीचे',1
"नाची,जिसकी",1
"&nbsp;“हेलो,",1
खुष,1
चुना।12,1
प्रबंध,1
विक्टोरिया,1
131231,1
निकालों,1
विकी,1
आठ...,1
“ठहरो!”,1
ग्वाले,1
खत्खतति,1
उठा।घबराया,1
मिलेंगी:,1
नीचे.,1
सकोगे?”,1
29वें,1
है।इसकी,1
बेबी,1
"के,चाँद",1
झप्पि,1
क़ीमत,1
रहमत!&nbsp;अंगरखे,1
“उनसे,1
अँगूठी,1
स्पष्टता,1
विधर्म,1
छिपकर,1
पैराग्राफ़,1
"लगी.""बचाओ",1
मोनप्पा,1
चोरू,1
दाईं&nbsp;ओर&nbsp;देखता,1
लगाके,1
गुरगुराती,1
शरद,1
तीन-चौथाई।,1
”ओह!“,1
ज्यों-की-त्यों&nbsp;पड़ी,1
"है।""मांस",1
बेकैद,1
लिए&nbsp;बिरयानी,1
"""पिताजी",1
"चाहिएँ!""",1
न!”राजू,1
"पाँव,",1
कर्मियों,1
&nbsp;Source,1
सँरक्षणकर्ता,1
गया.इस,1
(जी,1
उन्माद,1
को&nbsp;बाहर,1
खुजा,1
भई&nbsp;ऊँट,1
&nbsp;|कलुआ,1
&nbsp;‘चलो,1
31,1
3:,1
"लगा,सोना",1
क़दमों&nbsp;से,1
थी।﻿,1
बोला।&nbsp;हाथों,1
ने&nbsp;जवाब&nbsp;दिया.,1
‘चट’,1
ऑरिज़ा,1
उठान,1
खपरैल,1
दाढ़ों,1
करूँगी।&nbsp;,1
ईयर,1
सुझाव---,1
नलके,1
&nbsp;नृत्य,1
दिखाइये!&nbsp;गणित,1
मेहरबानी-वेहरबानी,1
बतलाऊं,1
मचाना,1
तो&nbsp;एक,1
अलटा-पलटा।,1
चिल्लाई-कुड़,1
मलपात्र:रानी,1
"गिड़गिड़ाता,",1
समाना,1
घोटा,1
"की,&nbsp;नदियों",1
उठाओ,1
रसवाले,1
1)3कैटरपिलर,1
3),1
हास्य,1
"बल्ला,",1
"""स्नेहा,",1
"पहुँचाता,",1
कान।हाथी,1
खेल&nbsp;को,1
किरमिजी,1
के।&nbsp;,1
गतिशक्ति,1
की&nbsp;सब्जी,1
छलांगें,1
है।इसी,1
&nbsp;टौमी,1
है।'भगवदगीता',1
चाहिये।&nbsp;,1
ढश,1
ढल,1
होगा&nbsp;,1
ढह,1
बीच.........,1
"सैमसन,",1
ढूँढ़ने...&nbsp;,1
आवेदन,1
-पटर,1
स‍ैर,1
रोइंग,1
'आज,1
﻿हर,1
"चले-लहराता,",1
उसने&nbsp;सोनू,1
गदले,1
बनाइए,1
भरपाई,1
"लूँअरे,&nbsp;मैं",1
आता।एक,1
मासिक,1
मुकुरती,1
ललसरा,1
चाहिए&nbsp;-,1
भी?,1
बैले,1
ढप,1
हरी-भरीमहके,1
वाली&nbsp;गोलाई,1
कर!हमला,1
क्रिक्रेट,1
देखना!’’,1
पहने?,1
प्लैंक्टन&nbsp;,1
नुकसानदेह,1
लें”“नहीं!,1
पेले,1
सी&nbsp;अद्भुत,1
हिन्दुस्तानी,1
शेक,1
दौड़ाते,1
"""आओ,",1
"“भाइयों,",1
"को!""",1
"बाग़,",1
"""नहीं!!!",1
द‍ूसरी,1
छिपाना,1
"कहा,&nbsp;""एक",1
तरक्की,1
पत्ता&nbsp;और,1
और&nbsp;&nbsp;खेलते,1
रिडले।,1
तेज़-तर्रार।,1
मीमी&nbsp;ने,1
जंगलीपर,1
बनायी.&nbsp;वो,1
जानने-समझने,1
?दर्द,1
बैडमिंटन,1
धुंडीराज,1
“धन्यवाद,1
ऊन।”,1
कारीगरों,1
है.बिल्कुल,1
बुरि,1
खेलने.रोज़,1
।  न...,1
“जाड़े,1
यदि&nbsp;मैं,1
"""जानवर",1
छिछ्छी,1
थी*।*हवा,1
ज़रूर&nbsp;अमल,1
दिवारें.,1
"बोला।""आइस-पाइस",1
"खेल,’’",1
ब्रह्मास्मि',1
चून्टि,1
30),1
300,1
"‘‘आइता,",1
"आकाश,",1
थे|&nbsp;आशी,1
लिया&nbsp;पलँग&nbsp;का,1
लगाओगे.ये,1
८३.३,1
"घमण्डी,",1
जीवट।,1
दिक्‍कत,1
"6,&nbsp;10,&nbsp;15...,",1
कम&nbsp;,1
गलफड़,1
गुलाबी-लाल,1
पहुंचता,1
"            """,1
भी&nbsp;बस,1
पलंग&nbsp;के,1
खुरा़क,1
पूछा।‘‘सिर्फ़,1
"""जिस",1
नहीं!”&nbsp;कोई,1
"गन्दगी,",1
था।”अरुण,1
थी।कुछ,1
बादशाहों,1
"‘‘बू...ऊ...ऊ...ली...ई,",1
रहे।”“सही,1
शास्त्री,1
सरीखे,1
"कांट,",1
आँतों&nbsp;और,1
गयेरबर,1
जीवन-काल,1
अच्छी&nbsp;रहेंगी।,1
"दिखाए,&nbsp;ख़रामा-ख़रामा",1
ग्रंथ,1
है!&nbsp;पेरिअप्पा,1
देखा?&nbsp;,1
भला?”“बस,1
"कहा,&nbsp;‘‘सब",1
मानकोजी,1
जानवर।&nbsp;कभी-कभी,1
)धन्यवाद,1
शक्तियाँ,1
त्रिविम,1
शेरनी।,1
साइनबी,1
शैली।मितव्ययिता,1
बेगार,1
"""1911...",1
"चलो,”",1
मिलूँगी।”,1
देखा।&nbsp;उसने,1
...ऊऊऊ,1
इतनी&nbsp;भी,1
दी!”,1
चाहिये:,1
वाडर,1
शासित,1
ज्ञान&nbsp;जैसे,1
गए।श्री,1
चौरस,1
है।”पुचकू​,1
Two,1
।&nbsp;कही,1
रूपों,1
रात्री!&nbsp;कहना,1
तिलचट्टों,1
"गई।&nbsp;""ओह!""",1
"हो।देखो,",1
“अबसे,1
"सनसनीखेज़,",1
डिकेन्स,1
टूथ,1
दादाजी&nbsp;व्यस्त,1
तब।,1
"निर्देशक,",1
‘आपके,1
टूर,1
चाहियें!,1
"तब,&nbsp;नर",1
भी&nbsp;...म-म-म,1
था.मुनिया,1
गयी।&nbsp;उस,1
"मलो,",1
दोसे,1
पलट&nbsp;लीजिए,1
लागो,1
&nbsp;पत्थर,1
मम्मीीीी...,1
",ऐसा",1
‘‘हुआ,1
दे!यही,1
लो...ओ...ओ।”,1
नहीं.रंज,1
हूँ:“आदरणीय,1
मरोड़े,1
"बजाता,",1
चढ़ने&nbsp;के,1
गाँव&nbsp;ओमप्रकाश,1
आस-,1
स्वदेश,1
रोटियां,1
"खाएं""",1
चलाया।,1
"निकाल,",1
लिफाफा,1
&nbsp;&nbsp;&nbsp;दस,1
"जंतु,",1
साड़ी&nbsp;पर,1
"था।&nbsp;ओह,",1
गया!”“मैं,1
"?''मगर,",1
दाल-भात!,1
भँवे,1
‘झूठमूठ,1
‘ना,1
तैरेंगी,1
"गुलिस्तान,",1
"वैज्ञानिक,",1
"पूछा।""बगीचे&nbsp;में"",",1
तड़का,1
चलावो,1
कहा.सीमा,1
तरंगिनी,1
"करना"".",1
सोचो!”,1
खाऊं,1
पलटे,1
गाते&nbsp;,1
ललचाने,1
की&nbsp;मुझे,1
पढ़ता।,1
सेल्सगर्ल,1
है!&nbsp;बड़े,1
चलाने&nbsp;के&nbsp;लिये।,1
“अ...अब,1
"भिण्डी,",1
माता-पिता&nbsp;ने,1
साफ़-सफ़ाई,1
उन्हें!,1
"कम,”",1
न्यूक्लियर,1
मोहर,1
"में,&nbsp;&nbsp;यह",1
"गयीं।""मैं",1
मिलि।,1
जा-जाकर,1
शंख-घोंघों,1
“रहने,1
खाओ।”,1
अकर्मण्यता।,1
"कहा.&nbsp;""वो",1
हचक,1
मसलने,1
भाए।,1
लगा&nbsp;रखा,1
होंगी?,1
कन्धारी,1
पूछिये।,1
ढूँढा.सब,1
और&nbsp;मकड़ियाँ।,1
​क्या,1
गए!”इस,1
गया!रिंकि,1
बजें&nbsp;मिलकर,1
हा...हा...ही...ही...हू...हू...पेहेलवन,1
की&nbsp;सैर,1
वाह!&nbsp;&nbsp;,1
